id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price_2023,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,last_review_date,price_2023_quant
53797767,Brooklyn Living,53491381,Desiree,Brooklyn,East New York,40.65734,-73.88086,Private room,39,2,32,2023-02-10,2.17,2,350,27,,2023-02-10,0.02033826861267717
53843075,*Stylish Studio Gem in the Heart of Chelsea*,105616582,Venelina,Manhattan,Chelsea,40.74228060692321,-73.99938060689497,Entire home/apt,159,30,5,2022-12-03,0.36,5,279,4,,2022-12-03,0.6229516834395912
53798235,Cozy & Colorful in Bushwick,71635863,Anne,Brooklyn,Bushwick,40.68857,-73.91996,Private room,58,1,57,2023-02-16,3.85,1,27,43,,2023-02-16,0.10306127825491332
53798329,Prime studio apartment in heart of Williamsburg,233383147,Slavo,Brooklyn,Williamsburg,40.71102,-73.95414,Entire home/apt,199,6,24,2023-01-04,1.63,1,355,17,,2023-01-04,0.7386585173086042
53769423,Private 2 bedroom apt. Nolita,9664520,Maia,Manhattan,Lower East Side,40.72052519758591,-73.99337241072642,Entire home/apt,150,1,14,2023-02-26,5.75,1,1,14,,2023-02-26,0.5972917435059802
53843342,"Exquisite, Cozy, Private Room, near Yankee Stadium",436143141,Wellz,Bronx,Fordham,40.85758,-73.89672,Private room,72,6,8,2023-01-02,0.74,1,178,8,,2023-01-02,0.18673270456820695
53769584,Cozy Pre-War Apartment in Astoria!,434274067,Marina,Queens,Astoria,40.76798,-73.91133,Entire home/apt,130,4,47,2023-02-20,3.35,2,41,43,,2023-02-20,0.5067706412350492
53770008,"Roomy 1-bedder in Williamsburg, close to subway",51297731,Mathew,Brooklyn,Williamsburg,40.71492,-73.94492,Entire home/apt,219,5,4,2023-01-02,0.28,1,290,3,,2023-01-02,0.7858685916012434
53799313,Pink palace with free parking on premises,417634125,Tatrian,Queens,Cambria Heights,40.69667,-73.74345,Entire home/apt,70,3,22,2022-10-17,1.56,2,0,21,,2022-10-17,0.17856578323410086
53843545,Skyline views in Lower Manhattan,435369966,Millennium Downtown,Manhattan,Financial District,40.710026,-74.01136,Private room,213,1,1097,2023-02-19,86.61,7,365,1093,,2023-02-19,0.7751198693292587
53844330,2 bedroom unit with free parking in flatbush!!,346575915,Steve,Brooklyn,Flatlands,40.62351,-73.93898,Entire home/apt,148,1,27,2023-01-09,2.25,1,85,27,,2023-01-09,0.5685231044839033
53845308,Huge studio in safe Midtown Area central location!,436157703,Sara,Manhattan,Hell's Kitchen,40.76051,-73.99583,Entire home/apt,275,1,2,2023-01-02,0.87,1,25,2,,2023-01-02,0.8729648558933558
53799415,Cozy private bedroom near Yankee Stadium.,255577756,Nayary,Bronx,Highbridge,40.83738,-73.92374,Private room,91,1,48,2022-12-04,3.25,1,49,45,,2022-12-04,0.2968017282259339
53845474,"Inspirational Bklyn Gem w/onsite parking, WiFi",20914464,InspirationalGem,Brooklyn,Canarsie,40.63682,-73.91979,Entire home/apt,160,2,43,2023-02-19,2.91,1,36,32,,2023-02-19,0.6306970862532273
53800530,Private Room in Garden Apartment 10min Manhattan,435795916,Stephen,Queens,Long Island City,40.75385,-73.93559,Private room,109,1,22,2023-01-02,1.49,2,248,18,,2023-01-02,0.3949628536803836
53770530,"1-Bedroom Apt in Sunnyside, 20 min to Times Square",201797577,Sedef,Queens,Sunnyside,40.74636,-73.9174,Private room,66,3,8,2023-01-01,0.86,1,151,8,,2023-01-01,0.15295853311554877
53846384,Private Tranquil Apt in Brooklyn 2bdrm,294997432,Regina,Brooklyn,East Flatbush,40.6448,-73.92941,Entire home/apt,104,2,11,2023-01-13,1.45,1,227,11,,2023-01-13,0.37357078876653144
53770865,Studio in Brooklyn Fort Greene BAM Barclay Subway,153521800,Michelle,Brooklyn,Fort Greene,40.68712,-73.97329,Entire home/apt,148,3,46,2023-02-12,3.53,1,55,44,,2023-02-12,0.5685231044839033
53847564,Manhattan. Cozy studio for 3 people,32908315,Val,Manhattan,Midtown,40.74628,-73.98845,Entire home/apt,151,1,19,2023-02-26,1.33,6,316,18,,2023-02-26,0.5995574055535066
53803063,Budget spacious studio near subway and JFK airport,153340219,Wanly,Brooklyn,East New York,40.67443,-73.88772,Entire home/apt,103,1,100,2023-02-28,6.9,8,356,86,,2023-02-28,0.37056746930818274
53771167,LOVELY  UNIT WITH  DECK  AND PARKING,55439236,Soraya,Queens,East Elmhurst,40.75796,-73.88824,Entire home/apt,285,3,28,2023-01-01,2.45,1,313,28,,2023-01-01,0.8820275040834606
53771662,King Room with Rooftop Views in Luxury Building,51426218,Sherry,Manhattan,Gramercy,40.73794,-73.98396,Private room,229,2,17,2022-12-10,1.14,7,361,14,,2022-12-10,0.8074714157753307
53848017,*Charming~Bright~Brooklyn~Condo*,7013830,Hatnim,Brooklyn,Bushwick,40.68649,-73.91274,Entire home/apt,201,3,12,2023-02-26,0.84,1,26,11,,2023-02-26,0.7562042257231677
53848543,"Heart of Astoria, 15 mins from Midtown Manhattan",36728751,Emily,Queens,Ditmars Steinway,40.78336,-73.91904,Entire home/apt,170,4,2,2023-01-14,0.95,2,156,2,,2023-01-14,0.6594657252753043
53848694,Good place in heart of Manhattan/ 6ppl,57782700,Eduard,Manhattan,Midtown,40.748,-73.9871,Entire home/apt,194,1,12,2023-02-18,0.87,7,328,11,,2023-02-18,0.7218504663048633
53849102,paradiso estupendo,378618797,Babatunde,Brooklyn,Cypress Hills,40.67667,-73.89161,Entire home/apt,100,1,24,2023-02-19,1.67,1,365,18,,2023-02-19,0.35955529796090413
53772521,Himalaya house,435511395,Semo,Queens,Astoria,40.75627,-73.91638,Private room,200,1,35,2023-01-16,2.37,1,365,30,,2023-01-16,0.7543073923810527
53809302,Cozy 3 bedroom apartment in New York,48863708,Tyrone,Manhattan,East Harlem,40.79285,-73.94005,Entire home/apt,247,5,30,2023-01-01,2.05,4,205,25,,2023-01-01,0.8323410084830603
53849991,Lovely studio with a patio! By Empire State Bldg,249308542,Sole,Manhattan,Midtown,40.74613,-73.98482,Entire home/apt,171,2,7,2023-01-01,0.51,1,22,6,,2023-01-01,0.6610991095421255
53850254,Cozy 1bd apt in Greenpoint with private patio,27502620,Alyson,Brooklyn,Greenpoint,40.73714,-73.95321,Entire home/apt,189,3,6,2022-11-21,0.42,1,17,4,,2022-11-21,0.7119974708888772
53810255,Breathtaking Views in Cloud Oasis,23908524,Yiselle,Brooklyn,Prospect-Lefferts Gardens,40.65563,-73.95154,Entire home/apt,255,1,27,2023-02-19,5.7,1,13,27,,2023-02-19,0.8524685178355024
53773098,Cozy studio bedroom in Queens- 30 min to Manhattan,42540396,Michele,Queens,Forest Hills,40.736,-73.85606,Private room,69,1,59,2023-03-01,5.32,2,47,59,,2023-03-01,0.16560408872964855
53850373,Comfortable east village apartment,32922532,Jillian,Manhattan,East Village,40.73014,-73.98539,Entire home/apt,200,3,57,2023-03-05,3.93,3,203,47,,2023-03-05,0.7543073923810527
53850635,Lovely Park Slope Garden Apartment,119673533,David,Brooklyn,Sunset Park,40.66078,-73.98929,Entire home/apt,188,2,66,2023-03-04,4.67,1,251,60,,2023-03-04,0.706781179198061
53773701,Modern & stylish 2 bedroom apartment,42540396,Michele,Queens,Rego Park,40.73582,-73.85646,Private room,136,1,79,2023-02-26,6.58,2,55,79,,2023-02-26,0.5298487802307814
53773753,The Artist room of Queens,14103991,Ruth,Queens,Hollis,40.71162,-73.78034,Private room,49,2,18,2023-02-17,1.74,9,357,18,,2023-02-17,0.05722113915380157
53810919,Sun-drenched Brownstone Apartment in Park Slope,22367030,Tarek,Brooklyn,Park Slope,40.67121,-73.97466,Entire home/apt,350,10,3,2022-12-27,0.22,1,233,2,,2022-12-27,0.9317666894989198
53850746,"Quiet, bright 1br apt in Brooklyn by Prospect Park",151273556,Yulia,Brooklyn,Flatbush,40.64669,-73.96067,Entire home/apt,209,6,7,2022-11-12,0.48,2,88,6,,2022-11-12,0.7684282628167975
53773839,Spacious Room in a Cozy Apt,36093196,Dimitrije,Queens,Astoria,40.7628,-73.91539,Private room,94,4,1,2023-01-04,0.48,2,339,1,,2023-01-04,0.30665472364192004
53774213,2-bedrooms for rent in Manhattan - Upper West Side,434472879,Sebastian,Manhattan,Upper West Side,40.79641,-73.97408,Entire home/apt,213,2,60,2023-01-28,4.25,3,48,50,,2023-01-28,0.7751198693292587
53811159,"Spacious modern 1 BR in luxury high-rise Dumbo, BK",12341802,Ankita,Brooklyn,Downtown Brooklyn,40.699,-73.9874,Entire home/apt,392,4,5,2022-09-07,0.35,1,0,3,,2022-09-07,0.9448864534485484
53811512,Park-Side Living - Get Cozy!,40385488,Address In NYC,Manhattan,Upper West Side,40.79932,-73.96214,Entire home/apt,185,4,21,2023-01-04,1.91,15,356,21,,2023-01-04,0.7025133041783024
